Date,Banks,Integration
1997Q1,BENEFICIAL MUTUAL BANCORP INC,NA
1997Q2,BENEFICIAL MUTUAL BANCORP INC,NA
1997Q3,BENEFICIAL MUTUAL BANCORP INC,NA
1997Q4,BENEFICIAL MUTUAL BANCORP INC,NA
1998Q1,BENEFICIAL MUTUAL BANCORP INC,NA
1998Q2,BENEFICIAL MUTUAL BANCORP INC,NA
1998Q3,BENEFICIAL MUTUAL BANCORP INC,NA
1998Q4,BENEFICIAL MUTUAL BANCORP INC,NA
1999Q1,BENEFICIAL MUTUAL BANCORP INC,NA
1999Q2,BENEFICIAL MUTUAL BANCORP INC,NA
1999Q3,BENEFICIAL MUTUAL BANCORP INC,NA
1999Q4,BENEFICIAL MUTUAL BANCORP INC,NA
2000Q1,BENEFICIAL MUTUAL BANCORP INC,NA
2000Q2,BENEFICIAL MUTUAL BANCORP INC,NA
2000Q3,BENEFICIAL MUTUAL BANCORP INC,NA
2000Q4,BENEFICIAL MUTUAL BANCORP INC,NA
2001Q1,BENEFICIAL MUTUAL BANCORP INC,NA
2001Q2,BENEFICIAL MUTUAL BANCORP INC,NA
2001Q3,BENEFICIAL MUTUAL BANCORP INC,NA
2001Q4,BENEFICIAL MUTUAL BANCORP INC,NA
2002Q1,BENEFICIAL MUTUAL BANCORP INC,NA
2002Q2,BENEFICIAL MUTUAL BANCORP INC,NA
2002Q3,BENEFICIAL MUTUAL BANCORP INC,NA
2002Q4,BENEFICIAL MUTUAL BANCORP INC,NA
2003Q1,BENEFICIAL MUTUAL BANCORP INC,NA
2003Q2,BENEFICIAL MUTUAL BANCORP INC,NA
2003Q3,BENEFICIAL MUTUAL BANCORP INC,NA
2003Q4,BENEFICIAL MUTUAL BANCORP INC,NA
2004Q1,BENEFICIAL MUTUAL BANCORP INC,NA
2004Q2,BENEFICIAL MUTUAL BANCORP INC,NA
2004Q3,BENEFICIAL MUTUAL BANCORP INC,NA
2004Q4,BENEFICIAL MUTUAL BANCORP INC,NA
2005Q1,BENEFICIAL MUTUAL BANCORP INC,NA
2005Q2,BENEFICIAL MUTUAL BANCORP INC,NA
2005Q3,BENEFICIAL MUTUAL BANCORP INC,NA
2005Q4,BENEFICIAL MUTUAL BANCORP INC,NA
2006Q1,BENEFICIAL MUTUAL BANCORP INC,NA
2006Q2,BENEFICIAL MUTUAL BANCORP INC,NA
2006Q3,BENEFICIAL MUTUAL BANCORP INC,NA
2006Q4,BENEFICIAL MUTUAL BANCORP INC,NA
2007Q1,BENEFICIAL MUTUAL BANCORP INC,NA
2007Q2,BENEFICIAL MUTUAL BANCORP INC,NA
2007Q3,BENEFICIAL MUTUAL BANCORP INC,0.5547324505342008
2007Q4,BENEFICIAL MUTUAL BANCORP INC,0.40026672447987477
2008Q1,BENEFICIAL MUTUAL BANCORP INC,0.4275397187016472
2008Q2,BENEFICIAL MUTUAL BANCORP INC,0.40302698811916793
2008Q3,BENEFICIAL MUTUAL BANCORP INC,0.6563824275129603
2008Q4,BENEFICIAL MUTUAL BANCORP INC,0.8018587244015178
2009Q1,BENEFICIAL MUTUAL BANCORP INC,0.8050013980192676
2009Q2,BENEFICIAL MUTUAL BANCORP INC,0.626196717469261
2009Q3,BENEFICIAL MUTUAL BANCORP INC,0.49944296869283145
2009Q4,BENEFICIAL MUTUAL BANCORP INC,0.6851417757582512
2010Q1,BENEFICIAL MUTUAL BANCORP INC,0.4022783021743356
2010Q2,BENEFICIAL MUTUAL BANCORP INC,0.5407416117285975
2010Q3,BENEFICIAL MUTUAL BANCORP INC,0.6771854073413011
2010Q4,BENEFICIAL MUTUAL BANCORP INC,0.28681145932502206
2011Q1,BENEFICIAL MUTUAL BANCORP INC,0.5606860948097201
2011Q2,BENEFICIAL MUTUAL BANCORP INC,0.5997967186214153
2011Q3,BENEFICIAL MUTUAL BANCORP INC,0.7763559427820326
2011Q4,BENEFICIAL MUTUAL BANCORP INC,0.798300873194667
2012Q1,BENEFICIAL MUTUAL BANCORP INC,0.5815342765393354
2012Q2,BENEFICIAL MUTUAL BANCORP INC,0.623291741743293
2012Q3,BENEFICIAL MUTUAL BANCORP INC,0.5314883626758569
2012Q4,BENEFICIAL MUTUAL BANCORP INC,0.43109108612766067
2013Q1,BENEFICIAL MUTUAL BANCORP INC,0.49043719558897736
2013Q2,BENEFICIAL MUTUAL BANCORP INC,0.4947373373879268
2013Q3,BENEFICIAL MUTUAL BANCORP INC,0.25544966087926824
2013Q4,BENEFICIAL MUTUAL BANCORP INC,0.37451674445255734
2014Q1,BENEFICIAL MUTUAL BANCORP INC,0.5493800061216958
2014Q2,BENEFICIAL MUTUAL BANCORP INC,0.3986969224746685
2014Q3,BENEFICIAL MUTUAL BANCORP INC,0.4318022559653858
2014Q4,BENEFICIAL MUTUAL BANCORP INC,0.5638583554736749
2015Q1,BENEFICIAL MUTUAL BANCORP INC,NA
2015Q2,BENEFICIAL MUTUAL BANCORP INC,NA
2015Q3,BENEFICIAL MUTUAL BANCORP INC,NA
2015Q4,BENEFICIAL MUTUAL BANCORP INC,NA
2016Q1,BENEFICIAL MUTUAL BANCORP INC,NA
2016Q2,BENEFICIAL MUTUAL BANCORP INC,NA
2016Q3,BENEFICIAL MUTUAL BANCORP INC,NA
2016Q4,BENEFICIAL MUTUAL BANCORP INC,NA
1993Q2,COBIZ FINANCIAL INC,NA
1993Q3,COBIZ FINANCIAL INC,NA
1993Q4,COBIZ FINANCIAL INC,NA
1994Q1,COBIZ FINANCIAL INC,NA
1994Q2,COBIZ FINANCIAL INC,NA
1994Q3,COBIZ FINANCIAL INC,NA
1994Q4,COBIZ FINANCIAL INC,NA
1995Q1,COBIZ FINANCIAL INC,NA
1995Q2,COBIZ FINANCIAL INC,NA
1995Q3,COBIZ FINANCIAL INC,NA
1995Q4,COBIZ FINANCIAL INC,NA
1996Q1,COBIZ FINANCIAL INC,NA
1996Q2,COBIZ FINANCIAL INC,NA
1996Q3,COBIZ FINANCIAL INC,NA
1996Q4,COBIZ FINANCIAL INC,NA
1997Q1,COBIZ FINANCIAL INC,NA
1997Q2,COBIZ FINANCIAL INC,NA
1997Q3,COBIZ FINANCIAL INC,NA
1997Q4,COBIZ FINANCIAL INC,NA
1998Q1,COBIZ FINANCIAL INC,NA
1998Q2,COBIZ FINANCIAL INC,NA
1998Q3,COBIZ FINANCIAL INC,NA
1998Q4,COBIZ FINANCIAL INC,NA
1999Q1,COBIZ FINANCIAL INC,NA
1999Q2,COBIZ FINANCIAL INC,NA
1999Q3,COBIZ FINANCIAL INC,NA
1999Q4,COBIZ FINANCIAL INC,NA
2000Q1,COBIZ FINANCIAL INC,NA
2000Q2,COBIZ FINANCIAL INC,NA
2000Q3,COBIZ FINANCIAL INC,NA
2000Q4,COBIZ FINANCIAL INC,NA
2001Q1,COBIZ FINANCIAL INC,NA
2001Q2,COBIZ FINANCIAL INC,NA
2001Q3,COBIZ FINANCIAL INC,NA
2001Q4,COBIZ FINANCIAL INC,NA
2002Q1,COBIZ FINANCIAL INC,NA
2002Q2,COBIZ FINANCIAL INC,NA
2002Q3,COBIZ FINANCIAL INC,NA
2002Q4,COBIZ FINANCIAL INC,NA
2003Q1,COBIZ FINANCIAL INC,NA
2003Q2,COBIZ FINANCIAL INC,NA
2003Q3,COBIZ FINANCIAL INC,NA
2003Q4,COBIZ FINANCIAL INC,NA
2004Q1,COBIZ FINANCIAL INC,NA
2004Q2,COBIZ FINANCIAL INC,NA
2004Q3,COBIZ FINANCIAL INC,NA
2004Q4,COBIZ FINANCIAL INC,NA
2005Q1,COBIZ FINANCIAL INC,NA
2005Q2,COBIZ FINANCIAL INC,NA
2005Q3,COBIZ FINANCIAL INC,NA
2005Q4,COBIZ FINANCIAL INC,NA
2006Q1,COBIZ FINANCIAL INC,NA
2006Q2,COBIZ FINANCIAL INC,NA
2006Q3,COBIZ FINANCIAL INC,NA
2006Q4,COBIZ FINANCIAL INC,NA
2007Q1,COBIZ FINANCIAL INC,NA
2007Q2,COBIZ FINANCIAL INC,NA
2007Q3,COBIZ FINANCIAL INC,0.6278701670099658
2007Q4,COBIZ FINANCIAL INC,0.7707108459705392
2008Q1,COBIZ FINANCIAL INC,0.6866558915135899
2008Q2,COBIZ FINANCIAL INC,0.5938561009975818
2008Q3,COBIZ FINANCIAL INC,0.8786749851173321
2008Q4,COBIZ FINANCIAL INC,0.7444153251508437
2009Q1,COBIZ FINANCIAL INC,0.6495661354655867
2009Q2,COBIZ FINANCIAL INC,0.773375022846894
2009Q3,COBIZ FINANCIAL INC,0.5088400897737957
2009Q4,COBIZ FINANCIAL INC,0.4037797839000937
2010Q1,COBIZ FINANCIAL INC,0.5270008993426674
2010Q2,COBIZ FINANCIAL INC,0.8667395257074997
2010Q3,COBIZ FINANCIAL INC,0.5881345381422269
2010Q4,COBIZ FINANCIAL INC,0.7140299482024097
2011Q1,COBIZ FINANCIAL INC,0.35469712940778286
2011Q2,COBIZ FINANCIAL INC,0.4055583677761825
2011Q3,COBIZ FINANCIAL INC,0.7807500462527561
2011Q4,COBIZ FINANCIAL INC,0.8607964250718535
2012Q1,COBIZ FINANCIAL INC,0.8910975826932925
2012Q2,COBIZ FINANCIAL INC,0.5054331153309859
2012Q3,COBIZ FINANCIAL INC,0.3354465389962543
2012Q4,COBIZ FINANCIAL INC,0.5412396988814799
2013Q1,COBIZ FINANCIAL INC,0.3644123755443621
2013Q2,COBIZ FINANCIAL INC,0.4354040477162634
2013Q3,COBIZ FINANCIAL INC,0.5529908707541134
2013Q4,COBIZ FINANCIAL INC,0.7856189969165913
2014Q1,COBIZ FINANCIAL INC,0.6644634891847114
2014Q2,COBIZ FINANCIAL INC,0.693956212208376
2014Q3,COBIZ FINANCIAL INC,0.7961164408333952
2014Q4,COBIZ FINANCIAL INC,0.6615601824376267
2015Q1,COBIZ FINANCIAL INC,0.9509998020231969
2015Q2,COBIZ FINANCIAL INC,0.5646529416305479
2015Q3,COBIZ FINANCIAL INC,0.6674721053718731
2015Q4,COBIZ FINANCIAL INC,0.7408517196009325
2016Q1,COBIZ FINANCIAL INC,0.44456579241333316
2016Q2,COBIZ FINANCIAL INC,0.768176600720482
2016Q3,COBIZ FINANCIAL INC,0.702246552924622
2016Q4,COBIZ FINANCIAL INC,0.6690538498761256
1993Q2,FIRST BUSINESS FINL SVCS INC,NA
1993Q3,FIRST BUSINESS FINL SVCS INC,NA
1993Q4,FIRST BUSINESS FINL SVCS INC,NA
1994Q1,FIRST BUSINESS FINL SVCS INC,NA
1994Q2,FIRST BUSINESS FINL SVCS INC,NA
1994Q3,FIRST BUSINESS FINL SVCS INC,NA
1994Q4,FIRST BUSINESS FINL SVCS INC,NA
1995Q1,FIRST BUSINESS FINL SVCS INC,NA
1995Q2,FIRST BUSINESS FINL SVCS INC,NA
1995Q3,FIRST BUSINESS FINL SVCS INC,NA
1995Q4,FIRST BUSINESS FINL SVCS INC,NA
1996Q1,FIRST BUSINESS FINL SVCS INC,NA
1996Q2,FIRST BUSINESS FINL SVCS INC,NA
1996Q3,FIRST BUSINESS FINL SVCS INC,NA
1996Q4,FIRST BUSINESS FINL SVCS INC,NA
1997Q1,FIRST BUSINESS FINL SVCS INC,NA
1997Q2,FIRST BUSINESS FINL SVCS INC,NA
1997Q3,FIRST BUSINESS FINL SVCS INC,NA
1997Q4,FIRST BUSINESS FINL SVCS INC,NA
1998Q1,FIRST BUSINESS FINL SVCS INC,NA
1998Q2,FIRST BUSINESS FINL SVCS INC,NA
1998Q3,FIRST BUSINESS FINL SVCS INC,NA
1998Q4,FIRST BUSINESS FINL SVCS INC,NA
1999Q1,FIRST BUSINESS FINL SVCS INC,NA
1999Q2,FIRST BUSINESS FINL SVCS INC,NA
1999Q3,FIRST BUSINESS FINL SVCS INC,NA
1999Q4,FIRST BUSINESS FINL SVCS INC,NA
2000Q1,FIRST BUSINESS FINL SVCS INC,NA
2000Q2,FIRST BUSINESS FINL SVCS INC,NA
2000Q3,FIRST BUSINESS FINL SVCS INC,NA
2000Q4,FIRST BUSINESS FINL SVCS INC,NA
2001Q1,FIRST BUSINESS FINL SVCS INC,NA
2001Q2,FIRST BUSINESS FINL SVCS INC,NA
2001Q3,FIRST BUSINESS FINL SVCS INC,NA
2001Q4,FIRST BUSINESS FINL SVCS INC,NA
2002Q1,FIRST BUSINESS FINL SVCS INC,NA
2002Q2,FIRST BUSINESS FINL SVCS INC,NA
2002Q3,FIRST BUSINESS FINL SVCS INC,NA
2002Q4,FIRST BUSINESS FINL SVCS INC,NA
2003Q1,FIRST BUSINESS FINL SVCS INC,NA
2003Q2,FIRST BUSINESS FINL SVCS INC,NA
2003Q3,FIRST BUSINESS FINL SVCS INC,NA
2003Q4,FIRST BUSINESS FINL SVCS INC,NA
2004Q1,FIRST BUSINESS FINL SVCS INC,NA
2004Q2,FIRST BUSINESS FINL SVCS INC,NA
2004Q3,FIRST BUSINESS FINL SVCS INC,NA
2004Q4,FIRST BUSINESS FINL SVCS INC,NA
2005Q1,FIRST BUSINESS FINL SVCS INC,NA
2005Q2,FIRST BUSINESS FINL SVCS INC,NA
2005Q3,FIRST BUSINESS FINL SVCS INC,NA
2005Q4,FIRST BUSINESS FINL SVCS INC,NA
2006Q1,FIRST BUSINESS FINL SVCS INC,NA
2006Q2,FIRST BUSINESS FINL SVCS INC,NA
2006Q3,FIRST BUSINESS FINL SVCS INC,NA
2006Q4,FIRST BUSINESS FINL SVCS INC,NA
2007Q1,FIRST BUSINESS FINL SVCS INC,NA
2007Q2,FIRST BUSINESS FINL SVCS INC,NA
2007Q3,FIRST BUSINESS FINL SVCS INC,-0.22530611804674971
2007Q4,FIRST BUSINESS FINL SVCS INC,NA
2008Q1,FIRST BUSINESS FINL SVCS INC,NA
2008Q2,FIRST BUSINESS FINL SVCS INC,NA
2008Q3,FIRST BUSINESS FINL SVCS INC,NA
2008Q4,FIRST BUSINESS FINL SVCS INC,NA
2009Q1,FIRST BUSINESS FINL SVCS INC,NA
2009Q2,FIRST BUSINESS FINL SVCS INC,NA
2009Q3,FIRST BUSINESS FINL SVCS INC,NA
2009Q4,FIRST BUSINESS FINL SVCS INC,NA
2010Q1,FIRST BUSINESS FINL SVCS INC,NA
2010Q2,FIRST BUSINESS FINL SVCS INC,NA
2010Q3,FIRST BUSINESS FINL SVCS INC,NA
2010Q4,FIRST BUSINESS FINL SVCS INC,NA
2011Q1,FIRST BUSINESS FINL SVCS INC,NA
2011Q2,FIRST BUSINESS FINL SVCS INC,0.9449971247225205
2011Q3,FIRST BUSINESS FINL SVCS INC,0.39943120131462084
2011Q4,FIRST BUSINESS FINL SVCS INC,-0.16348955655890607
2012Q1,FIRST BUSINESS FINL SVCS INC,-0.1240805022473006
2012Q2,FIRST BUSINESS FINL SVCS INC,-0.02304153243670526
2012Q3,FIRST BUSINESS FINL SVCS INC,0.30826104606428884
2012Q4,FIRST BUSINESS FINL SVCS INC,-0.08318757639043417
2013Q1,FIRST BUSINESS FINL SVCS INC,0.06214485900438593
2013Q2,FIRST BUSINESS FINL SVCS INC,0.45557173003963203
2013Q3,FIRST BUSINESS FINL SVCS INC,0.36771307587268454
2013Q4,FIRST BUSINESS FINL SVCS INC,0.26976642546849405
2014Q1,FIRST BUSINESS FINL SVCS INC,0.38739558930298745
2014Q2,FIRST BUSINESS FINL SVCS INC,0.48262154679468505
2014Q3,FIRST BUSINESS FINL SVCS INC,0.4147104737711711
2014Q4,FIRST BUSINESS FINL SVCS INC,0.5820573888484808
2015Q1,FIRST BUSINESS FINL SVCS INC,0.4499486274690989
2015Q2,FIRST BUSINESS FINL SVCS INC,0.4910670620269161
2015Q3,FIRST BUSINESS FINL SVCS INC,0.3069928810504542
2015Q4,FIRST BUSINESS FINL SVCS INC,0.6183250231813626
2016Q1,FIRST BUSINESS FINL SVCS INC,0.44245353820099376
2016Q2,FIRST BUSINESS FINL SVCS INC,0.3463736133047852
2016Q3,FIRST BUSINESS FINL SVCS INC,0.2886557709367995
2016Q4,FIRST BUSINESS FINL SVCS INC,0.5652148094038487
1993Q2,SOUTHERN FIRST BANCSHARES INC,NA
1993Q3,SOUTHERN FIRST BANCSHARES INC,NA
1993Q4,SOUTHERN FIRST BANCSHARES INC,NA
1994Q1,SOUTHERN FIRST BANCSHARES INC,NA
1994Q2,SOUTHERN FIRST BANCSHARES INC,NA
1994Q3,SOUTHERN FIRST BANCSHARES INC,NA
1994Q4,SOUTHERN FIRST BANCSHARES INC,NA
1995Q1,SOUTHERN FIRST BANCSHARES INC,NA
1995Q2,SOUTHERN FIRST BANCSHARES INC,NA
1995Q3,SOUTHERN FIRST BANCSHARES INC,NA
1995Q4,SOUTHERN FIRST BANCSHARES INC,NA
1996Q1,SOUTHERN FIRST BANCSHARES INC,NA
1996Q2,SOUTHERN FIRST BANCSHARES INC,NA
1996Q3,SOUTHERN FIRST BANCSHARES INC,NA
1996Q4,SOUTHERN FIRST BANCSHARES INC,NA
1997Q1,SOUTHERN FIRST BANCSHARES INC,NA
1997Q2,SOUTHERN FIRST BANCSHARES INC,NA
1997Q3,SOUTHERN FIRST BANCSHARES INC,NA
1997Q4,SOUTHERN FIRST BANCSHARES INC,NA
1998Q1,SOUTHERN FIRST BANCSHARES INC,NA
1998Q2,SOUTHERN FIRST BANCSHARES INC,NA
1998Q3,SOUTHERN FIRST BANCSHARES INC,NA
1998Q4,SOUTHERN FIRST BANCSHARES INC,NA
1999Q1,SOUTHERN FIRST BANCSHARES INC,NA
1999Q2,SOUTHERN FIRST BANCSHARES INC,NA
1999Q3,SOUTHERN FIRST BANCSHARES INC,NA
1999Q4,SOUTHERN FIRST BANCSHARES INC,NA
2000Q1,SOUTHERN FIRST BANCSHARES INC,NA
2000Q2,SOUTHERN FIRST BANCSHARES INC,NA
2000Q3,SOUTHERN FIRST BANCSHARES INC,NA
2000Q4,SOUTHERN FIRST BANCSHARES INC,NA
2001Q1,SOUTHERN FIRST BANCSHARES INC,NA
2001Q2,SOUTHERN FIRST BANCSHARES INC,NA
2001Q3,SOUTHERN FIRST BANCSHARES INC,NA
2001Q4,SOUTHERN FIRST BANCSHARES INC,NA
2002Q1,SOUTHERN FIRST BANCSHARES INC,NA
2002Q2,SOUTHERN FIRST BANCSHARES INC,NA
2002Q3,SOUTHERN FIRST BANCSHARES INC,NA
2002Q4,SOUTHERN FIRST BANCSHARES INC,NA
2003Q1,SOUTHERN FIRST BANCSHARES INC,NA
2003Q2,SOUTHERN FIRST BANCSHARES INC,NA
2003Q3,SOUTHERN FIRST BANCSHARES INC,NA
2003Q4,SOUTHERN FIRST BANCSHARES INC,NA
2004Q1,SOUTHERN FIRST BANCSHARES INC,NA
2004Q2,SOUTHERN FIRST BANCSHARES INC,NA
2004Q3,SOUTHERN FIRST BANCSHARES INC,NA
2004Q4,SOUTHERN FIRST BANCSHARES INC,NA
2005Q1,SOUTHERN FIRST BANCSHARES INC,NA
2005Q2,SOUTHERN FIRST BANCSHARES INC,NA
2005Q3,SOUTHERN FIRST BANCSHARES INC,NA
2005Q4,SOUTHERN FIRST BANCSHARES INC,NA
2006Q1,SOUTHERN FIRST BANCSHARES INC,NA
2006Q2,SOUTHERN FIRST BANCSHARES INC,NA
2006Q3,SOUTHERN FIRST BANCSHARES INC,NA
2006Q4,SOUTHERN FIRST BANCSHARES INC,NA
2007Q1,SOUTHERN FIRST BANCSHARES INC,NA
2007Q2,SOUTHERN FIRST BANCSHARES INC,NA
2007Q3,SOUTHERN FIRST BANCSHARES INC,0.453940399193993
2007Q4,SOUTHERN FIRST BANCSHARES INC,0.19995465299956006
2008Q1,SOUTHERN FIRST BANCSHARES INC,0.34621946200761466
2008Q2,SOUTHERN FIRST BANCSHARES INC,0.1589262371911434
2008Q3,SOUTHERN FIRST BANCSHARES INC,0.38007292101944234
2008Q4,SOUTHERN FIRST BANCSHARES INC,0.5739064697199721
2009Q1,SOUTHERN FIRST BANCSHARES INC,0.13668082388078562
2009Q2,SOUTHERN FIRST BANCSHARES INC,0.2688405379060129
2009Q3,SOUTHERN FIRST BANCSHARES INC,NA
2009Q4,SOUTHERN FIRST BANCSHARES INC,NA
2010Q1,SOUTHERN FIRST BANCSHARES INC,NA
2010Q2,SOUTHERN FIRST BANCSHARES INC,NA
2010Q3,SOUTHERN FIRST BANCSHARES INC,NA
2010Q4,SOUTHERN FIRST BANCSHARES INC,NA
2011Q1,SOUTHERN FIRST BANCSHARES INC,0.8854754403306618
2011Q2,SOUTHERN FIRST BANCSHARES INC,NA
2011Q3,SOUTHERN FIRST BANCSHARES INC,-0.045821599916401334
2011Q4,SOUTHERN FIRST BANCSHARES INC,NA
2012Q1,SOUTHERN FIRST BANCSHARES INC,0.34477240829085876
2012Q2,SOUTHERN FIRST BANCSHARES INC,0.22621615525535888
2012Q3,SOUTHERN FIRST BANCSHARES INC,0.818472987082403
2012Q4,SOUTHERN FIRST BANCSHARES INC,0.27576610992963957
2013Q1,SOUTHERN FIRST BANCSHARES INC,0.32104000371227315
2013Q2,SOUTHERN FIRST BANCSHARES INC,0.4643184776788236
2013Q3,SOUTHERN FIRST BANCSHARES INC,0.552285407563128
2013Q4,SOUTHERN FIRST BANCSHARES INC,0.07566106078304613
2014Q1,SOUTHERN FIRST BANCSHARES INC,-0.027264354634099153
2014Q2,SOUTHERN FIRST BANCSHARES INC,0.4094608309790252
2014Q3,SOUTHERN FIRST BANCSHARES INC,0.30327102640309
2014Q4,SOUTHERN FIRST BANCSHARES INC,0.3787182074160963
2015Q1,SOUTHERN FIRST BANCSHARES INC,0.19170728802168657
2015Q2,SOUTHERN FIRST BANCSHARES INC,0.6636628638188278
2015Q3,SOUTHERN FIRST BANCSHARES INC,0.6805982624909666
2015Q4,SOUTHERN FIRST BANCSHARES INC,0.3657983826191148
2016Q1,SOUTHERN FIRST BANCSHARES INC,0.5144642944531548
2016Q2,SOUTHERN FIRST BANCSHARES INC,0.2755781292414843
2016Q3,SOUTHERN FIRST BANCSHARES INC,0.2998319934587461
2016Q4,SOUTHERN FIRST BANCSHARES INC,0.6372879524828503
1993Q2,FIRST FINANCIAL NORTHWEST INC,NA
1993Q3,FIRST FINANCIAL NORTHWEST INC,NA
1993Q4,FIRST FINANCIAL NORTHWEST INC,NA
1994Q1,FIRST FINANCIAL NORTHWEST INC,NA
1994Q2,FIRST FINANCIAL NORTHWEST INC,NA
1994Q3,FIRST FINANCIAL NORTHWEST INC,NA
1994Q4,FIRST FINANCIAL NORTHWEST INC,NA
1995Q1,FIRST FINANCIAL NORTHWEST INC,NA
1995Q2,FIRST FINANCIAL NORTHWEST INC,NA
1995Q3,FIRST FINANCIAL NORTHWEST INC,NA
1995Q4,FIRST FINANCIAL NORTHWEST INC,NA
1996Q1,FIRST FINANCIAL NORTHWEST INC,NA
1996Q2,FIRST FINANCIAL NORTHWEST INC,NA
1996Q3,FIRST FINANCIAL NORTHWEST INC,NA
1996Q4,FIRST FINANCIAL NORTHWEST INC,NA
1997Q1,FIRST FINANCIAL NORTHWEST INC,NA
1997Q2,FIRST FINANCIAL NORTHWEST INC,NA
1997Q3,FIRST FINANCIAL NORTHWEST INC,NA
1997Q4,FIRST FINANCIAL NORTHWEST INC,NA
1998Q1,FIRST FINANCIAL NORTHWEST INC,NA
1998Q2,FIRST FINANCIAL NORTHWEST INC,NA
1998Q3,FIRST FINANCIAL NORTHWEST INC,NA
1998Q4,FIRST FINANCIAL NORTHWEST INC,NA
1999Q1,FIRST FINANCIAL NORTHWEST INC,NA
1999Q2,FIRST FINANCIAL NORTHWEST INC,NA
1999Q3,FIRST FINANCIAL NORTHWEST INC,NA
1999Q4,FIRST FINANCIAL NORTHWEST INC,NA
2000Q1,FIRST FINANCIAL NORTHWEST INC,NA
2000Q2,FIRST FINANCIAL NORTHWEST INC,NA
2000Q3,FIRST FINANCIAL NORTHWEST INC,NA
2000Q4,FIRST FINANCIAL NORTHWEST INC,NA
2001Q1,FIRST FINANCIAL NORTHWEST INC,NA
2001Q2,FIRST FINANCIAL NORTHWEST INC,NA
2001Q3,FIRST FINANCIAL NORTHWEST INC,NA
2001Q4,FIRST FINANCIAL NORTHWEST INC,NA
2002Q1,FIRST FINANCIAL NORTHWEST INC,NA
2002Q2,FIRST FINANCIAL NORTHWEST INC,NA
2002Q3,FIRST FINANCIAL NORTHWEST INC,NA
2002Q4,FIRST FINANCIAL NORTHWEST INC,NA
2003Q1,FIRST FINANCIAL NORTHWEST INC,NA
2003Q2,FIRST FINANCIAL NORTHWEST INC,NA
2003Q3,FIRST FINANCIAL NORTHWEST INC,NA
2003Q4,FIRST FINANCIAL NORTHWEST INC,NA
2004Q1,FIRST FINANCIAL NORTHWEST INC,NA
2004Q2,FIRST FINANCIAL NORTHWEST INC,NA
2004Q3,FIRST FINANCIAL NORTHWEST INC,NA
2004Q4,FIRST FINANCIAL NORTHWEST INC,NA
2005Q1,FIRST FINANCIAL NORTHWEST INC,NA
2005Q2,FIRST FINANCIAL NORTHWEST INC,NA
2005Q3,FIRST FINANCIAL NORTHWEST INC,NA
2005Q4,FIRST FINANCIAL NORTHWEST INC,NA
2006Q1,FIRST FINANCIAL NORTHWEST INC,NA
2006Q2,FIRST FINANCIAL NORTHWEST INC,NA
2006Q3,FIRST FINANCIAL NORTHWEST INC,NA
2006Q4,FIRST FINANCIAL NORTHWEST INC,NA
2007Q1,FIRST FINANCIAL NORTHWEST INC,NA
2007Q2,FIRST FINANCIAL NORTHWEST INC,NA
2007Q3,FIRST FINANCIAL NORTHWEST INC,NA
2007Q4,FIRST FINANCIAL NORTHWEST INC,0.2570086842881171
2008Q1,FIRST FINANCIAL NORTHWEST INC,0.22524987567070454
2008Q2,FIRST FINANCIAL NORTHWEST INC,0.39932472195938873
2008Q3,FIRST FINANCIAL NORTHWEST INC,0.6879161392796711
2008Q4,FIRST FINANCIAL NORTHWEST INC,0.7460410212703641
2009Q1,FIRST FINANCIAL NORTHWEST INC,0.6815318061265545
2009Q2,FIRST FINANCIAL NORTHWEST INC,0.6702705542501303
2009Q3,FIRST FINANCIAL NORTHWEST INC,0.30813867638200343
2009Q4,FIRST FINANCIAL NORTHWEST INC,0.5292117281131724
2010Q1,FIRST FINANCIAL NORTHWEST INC,0.24779192035223774
2010Q2,FIRST FINANCIAL NORTHWEST INC,0.5380817100924096
2010Q3,FIRST FINANCIAL NORTHWEST INC,0.4376645383611858
2010Q4,FIRST FINANCIAL NORTHWEST INC,0.516909241628723
2011Q1,FIRST FINANCIAL NORTHWEST INC,0.2633740035383314
2011Q2,FIRST FINANCIAL NORTHWEST INC,0.13865111100145733
2011Q3,FIRST FINANCIAL NORTHWEST INC,0.9628480255999747
2011Q4,FIRST FINANCIAL NORTHWEST INC,0.1290328979310491
2012Q1,FIRST FINANCIAL NORTHWEST INC,0.08497960370047752
2012Q2,FIRST FINANCIAL NORTHWEST INC,0.3469001071146819
2012Q3,FIRST FINANCIAL NORTHWEST INC,0.3347788414284969
2012Q4,FIRST FINANCIAL NORTHWEST INC,0.21619733147074338
2013Q1,FIRST FINANCIAL NORTHWEST INC,0.5333544079725645
2013Q2,FIRST FINANCIAL NORTHWEST INC,0.5724813100425977
2013Q3,FIRST FINANCIAL NORTHWEST INC,0.2740584816535677
2013Q4,FIRST FINANCIAL NORTHWEST INC,0.29710211179427015
2014Q1,FIRST FINANCIAL NORTHWEST INC,0.8291381555455888
2014Q2,FIRST FINANCIAL NORTHWEST INC,0.32691583112135714
2014Q3,FIRST FINANCIAL NORTHWEST INC,0.4691724175924151
2014Q4,FIRST FINANCIAL NORTHWEST INC,0.5807040428353749
2015Q1,FIRST FINANCIAL NORTHWEST INC,0.4659213385858161
2015Q2,FIRST FINANCIAL NORTHWEST INC,0.33550692753465516
2015Q3,FIRST FINANCIAL NORTHWEST INC,0.32317680783778746
